,lats,longs,text,size,color
15874,51.306865,-2.501790,Reason: Controlled drugs<br>Ethnicity: None<br>Age: None<br>Gender: None,12,21
15875,51.450291,-2.579421,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15876,51.346665,-2.978130,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: 18-24<br>Gender: Male,12,11
15877,51.472468,-2.498926,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15878,50.377600,-4.143350,Reason: Controlled drugs<br>Ethnicity: Black/African/Caribbean/Black British - African<br>Age: 18-24<br>Gender: Male,12,31
15879,50.721027,-1.877837,Reason: Controlled drugs<br>Ethnicity: Black/African/Caribbean/Black British - Caribbean<br>Age: 18-24<br>Gender: Male,12,31
15880,50.743689,-2.006793,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15881,51.565700,-1.785320,Reason: Controlled drugs<br>Ethnicity: White - Any other White background<br>Age: 18-24<br>Gender: Male,12,1
15882,52.574500,-0.250385,Reason: Article for use in theft<br>Ethnicity: White - Any other White background<br>Age: over 34<br>Gender: Male,4,1
15883,51.888282,-0.448400,Reason: Article for use in theft<br>Ethnicity: White - Irish<br>Age: 25-34<br>Gender: Female,8,1
15884,51.537400,0.691341,Reason: Controlled drugs<br>Ethnicity: Black/African/Caribbean/Black British - Caribbean<br>Age: 25-34<br>Gender: None,8,31
15885,51.499396,0.314479,Reason: Controlled drugs<br>Ethnicity: White - Any other White background<br>Age: 25-34<br>Gender: Male,8,1
15886,51.380600,0.520417,Reason: Controlled drugs<br>Ethnicity: None<br>Age: 25-34<br>Gender: Male,8,21
15887,51.347285,-0.784105,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Female,12,1
15888,51.448858,-1.045305,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15889,51.459100,-0.971711,Reason: Stolen goods<br>Ethnicity: Black/African/Caribbean/Black British - African<br>Age: None<br>Gender: Male,12,31
15890,51.480147,-0.507249,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15891,51.356636,-0.888168,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
15892,52.094433,-0.647191,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Female,12,1
15893,50.824109,-0.125998,Reason: None<br>Ethnicity: Other ethnic group - Not stated<br>Age: 18-24<br>Gender: Male,12,11
15894,50.796883,-1.093085,Reason: Stolen goods<br>Ethnicity: White - Any other White background<br>Age: over 34<br>Gender: Male,4,1
15895,50.907500,-1.414270,Reason: Article for use in theft<br>Ethnicity: White - Any other White background<br>Age: 25-34<br>Gender: Male,8,1
15896,50.595745,-1.203513,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15897,54.649432,-1.507396,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15898,53.090968,-2.299745,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Female,4,1
15899,53.180323,-2.920243,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: Male,12,1
15900,52.856300,-2.718130,Reason: Anything to threaten or harm anyone<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15901,51.321829,-2.202433,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: over 34<br>Gender: Male,4,11
15902,52.142034,-0.472755,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15903,52.074992,-0.547987,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15904,55.219781,-1.794203,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15905,51.793050,-0.782002,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15906,51.538770,-0.619966,Reason: Controlled drugs<br>Ethnicity: Asian/Asian British - Any other Asian background<br>Age: over 34<br>Gender: Male,4,41
15907,51.634300,-0.749961,Reason: Controlled drugs<br>Ethnicity: Asian/Asian British - Pakistani<br>Age: over 34<br>Gender: Male,4,41
15908,52.200118,0.151269,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15909,52.399661,0.272537,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15910,52.668343,0.165442,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: 25-34<br>Gender: Male,8,11
15911,52.209384,-0.286590,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15912,52.226614,0.164234,Reason: Offensive weapons<br>Ethnicity: White - Gypsy or Irish Traveller<br>Age: over 34<br>Gender: Male,4,1
15913,54.635865,-3.539415,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15914,54.113759,-3.221636,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Female,4,1
15915,54.992788,-3.047411,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15916,54.549016,-3.586654,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: None,16,1
15917,54.661964,-2.750450,Reason: Game or poaching equipment<br>Ethnicity: None<br>Age: None<br>Gender: None,12,21
15918,54.324439,-2.746674,Reason: Articles for use in criminal damage<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: None,12,1
15919,53.084833,-1.504502,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15920,53.227003,-1.290921,Reason: Controlled drugs<br>Ethnicity: None<br>Age: over 34<br>Gender: Male,4,21
15921,53.238502,-1.426690,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
15922,53.139772,-1.553979,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
15923,52.888733,-1.294697,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15924,53.435505,-1.970052,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15925,53.207242,-1.442678,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15926,52.877217,-1.697384,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: 25-34<br>Gender: Male,8,11
15927,50.789424,-3.327474,Reason: None<br>Ethnicity: None<br>Age: None<br>Gender: Male,12,21
15928,50.729200,-3.543310,Reason: Controlled drugs<br>Ethnicity: Mixed/Multiple ethnic groups - White and Black Caribbean<br>Age: 18-24<br>Gender: Male,12,21
15929,50.530000,-3.599610,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15930,50.806205,-2.015687,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15931,51.037552,-2.275026,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15932,50.709580,-1.992286,Reason: None<br>Ethnicity: White - Irish<br>Age: over 34<br>Gender: Male,4,1
15933,50.708529,-2.431528,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: over 34<br>Gender: Female,4,11
15934,50.610498,-2.477749,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: 18-24<br>Gender: Male,12,11
15935,50.798896,0.304071,Reason: None<br>Ethnicity: Black/African/Caribbean/Black British - Caribbean<br>Age: over 34<br>Gender: Male,4,31
15936,50.858683,0.564635,Reason: None<br>Ethnicity: Other ethnic group - Not stated<br>Age: None<br>Gender: None,12,11
15937,50.871486,0.011794,Reason: Fireworks<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15938,50.889189,0.626973,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15939,51.040126,0.081385,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15940,51.560300,0.507025,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15941,51.878913,0.548082,Reason: Stolen goods<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
15942,51.630600,0.329913,Reason: Stolen goods<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15943,51.544256,0.562795,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Any other ethnic group<br>Age: 18-24<br>Gender: None,12,11
15944,51.724071,0.484670,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15945,51.890226,0.899875,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15946,51.693686,0.113826,Reason: Articles for use in criminal damage<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: None,4,1
15947,51.781100,0.095133,Reason: Controlled drugs<br>Ethnicity: None<br>Age: 25-34<br>Gender: Male,8,21
15948,51.728125,0.686931,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: 10-17<br>Gender: Female,16,11
15949,51.607131,0.691853,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Female,12,1
15950,51.795195,1.148823,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Female,12,1
15951,51.986197,0.215205,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15952,51.909738,-2.111393,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15953,51.707688,-1.851556,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Female,4,1
15954,51.724530,-2.532346,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15955,51.863071,-2.236122,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
15956,51.744805,-2.216776,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: Male,12,1
15957,51.920191,-2.167734,Reason: Evidence of wildlife offences<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15958,51.268747,-1.086797,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15959,51.085913,-0.794497,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15960,50.874706,-1.355720,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15961,50.854356,-1.178120,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15962,50.799517,-1.141692,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15963,51.342922,-0.825370,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Female,4,1
15964,50.867948,-0.985481,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15965,50.752173,-1.664374,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: over 34<br>Gender: Male,4,11
15966,51.249049,-0.763916,Reason: Stolen goods<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15967,50.946323,-1.462672,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15968,50.939478,-1.181787,Reason: Stolen goods<br>Ethnicity: Other ethnic group - Not stated<br>Age: over 34<br>Gender: Female,4,11
15969,51.776284,-0.012521,Reason: Article for use in theft<br>Ethnicity: None<br>Age: None<br>Gender: Male,12,21
15970,51.755387,-0.449322,Reason: Offensive weapons<br>Ethnicity: Black/African/Caribbean/Black British - Any other Black/African/Caribbean background<br>Age: 18-24<br>Gender: Female,12,31
15971,51.631144,-0.336179,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
15972,51.980300,-0.229147,Reason: Offensive weapons<br>Ethnicity: None<br>Age: None<br>Gender: Male,12,21
15973,51.635840,-0.492823,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15974,51.663279,-0.400039,Reason: Controlled drugs<br>Ethnicity: White - Any other White background<br>Age: 25-34<br>Gender: Male,8,1
15975,51.145154,0.877721,Reason: Controlled drugs<br>Ethnicity: None<br>Age: None<br>Gender: Male,12,21
15976,51.284200,1.075220,Reason: Controlled drugs<br>Ethnicity: None<br>Age: 10-17<br>Gender: Male,16,21
15977,51.447210,0.219082,Reason: Anything to threaten or harm anyone<br>Ethnicity: Asian/Asian British - Any other Asian background<br>Age: 10-17<br>Gender: Male,16,41
15978,51.150915,1.295340,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15979,51.441300,0.366631,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15980,51.239725,0.556792,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: Male,12,1
15981,51.276700,0.181736,Reason: Anything to threaten or harm anyone<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15982,51.311400,0.891574,Reason: Anything to threaten or harm anyone<br>Ethnicity: None<br>Age: None<br>Gender: Male,12,21
15983,51.341200,1.405520,Reason: Anything to threaten or harm anyone<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15984,51.192697,0.265784,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Female,8,1
15985,51.150654,0.290178,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15986,53.787742,-2.244072,Reason: Articles for use in criminal damage<br>Ethnicity: Other ethnic group - Not stated<br>Age: 18-24<br>Gender: Male,12,11
15987,53.655501,-2.631848,Reason: Articles for use in criminal damage<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15988,53.753372,-2.370249,Reason: Firearms<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15989,54.197466,-2.585307,Reason: Article for use in theft<br>Ethnicity: None<br>Age: None<br>Gender: None,12,21
15990,53.833051,-2.220784,Reason: Fireworks<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15991,53.755800,-2.707290,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
15992,53.883303,-2.573408,Reason: Fireworks<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
15993,53.701038,-2.198568,Reason: Articles for use in criminal damage<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
15994,53.724200,-2.687350,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
15995,53.569500,-2.881360,Reason: Controlled drugs<br>Ethnicity: None<br>Age: 10-17<br>Gender: Male,16,21
